"time_idx","location","value","target"
"2020-02-15","10",0,"cum death"
"2020-02-15","12",0,"cum death"
"2020-02-15","13",0,"cum death"
"2020-02-15","15",0,"cum death"
"2020-02-15","19",0,"cum death"
"2020-02-15","16",0,"cum death"
"2020-02-15","17",0,"cum death"
"2020-02-15","18",0,"cum death"
"2020-02-15","20",0,"cum death"
"2020-02-15","21",0,"cum death"
"2020-02-15","22",0,"cum death"
"2020-02-15","25",0,"cum death"
"2020-02-15","24",0,"cum death"
"2020-02-15","23",0,"cum death"
"2020-02-15","26",0,"cum death"
"2020-02-15","27",0,"cum death"
"2020-02-15","29",0,"cum death"
"2020-02-15","28",0,"cum death"
"2020-02-15","30",0,"cum death"
"2020-02-15","37",0,"cum death"
"2020-02-15","38",0,"cum death"
"2020-02-15","31",0,"cum death"
"2020-02-15","33",0,"cum death"
"2020-02-15","34",0,"cum death"
"2020-02-15","35",0,"cum death"
"2020-02-15","32",0,"cum death"
"2020-02-15","36",0,"cum death"
"2020-02-15","39",0,"cum death"
"2020-02-15","40",0,"cum death"
"2020-02-15","41",0,"cum death"
"2020-02-15","42",0,"cum death"
"2020-02-15","44",0,"cum death"
"2020-02-15","45",0,"cum death"
"2020-02-15","46",0,"cum death"
"2020-02-15","47",0,"cum death"
"2020-02-15","48",0,"cum death"
"2020-02-15","49",0,"cum death"
"2020-02-15","51",0,"cum death"
"2020-02-15","50",0,"cum death"
"2020-02-15","53",0,"cum death"
"2020-02-15","55",0,"cum death"
"2020-02-15","54",0,"cum death"
"2020-02-15","56",0,"cum death"
"2020-02-22","02",0,"cum death"
"2020-02-22","01",0,"cum death"
"2020-02-22","05",0,"cum death"
"2020-02-22","60",0,"cum death"
"2020-02-22","04",0,"cum death"
"2020-02-22","06",0,"cum death"
"2020-02-22","08",0,"cum death"
"2020-02-22","09",0,"cum death"
"2020-02-22","11",0,"cum death"
"2020-02-22","10",0,"cum death"
"2020-02-22","12",0,"cum death"
"2020-02-22","13",0,"cum death"
"2020-02-22","66",0,"cum death"
"2020-02-22","15",0,"cum death"
"2020-02-22","19",0,"cum death"
"2020-02-22","16",0,"cum death"
"2020-02-22","17",0,"cum death"
"2020-02-22","18",0,"cum death"
"2020-02-22","20",0,"cum death"
"2020-02-22","21",0,"cum death"
"2020-02-22","22",0,"cum death"
"2020-02-22","25",0,"cum death"
"2020-02-22","24",0,"cum death"
"2020-02-22","23",0,"cum death"
"2020-02-22","26",0,"cum death"
"2020-02-22","27",0,"cum death"
"2020-02-22","29",0,"cum death"
"2020-02-22","69",0,"cum death"
"2020-02-22","28",0,"cum death"
"2020-02-22","30",0,"cum death"
"2020-02-22","37",0,"cum death"
"2020-02-22","38",0,"cum death"
"2020-02-22","31",0,"cum death"
"2020-02-22","33",0,"cum death"
"2020-02-22","34",0,"cum death"
"2020-02-22","35",0,"cum death"
"2020-02-22","32",0,"cum death"
"2020-02-22","36",0,"cum death"
"2020-02-22","39",1,"cum death"
"2020-02-22","40",0,"cum death"
"2020-02-22","41",0,"cum death"
"2020-02-22","42",0,"cum death"
"2020-02-22","72",0,"cum death"
"2020-02-22","44",0,"cum death"
"2020-02-22","45",0,"cum death"
"2020-02-22","46",0,"cum death"
"2020-02-22","47",0,"cum death"
"2020-02-22","48",0,"cum death"
"2020-02-22","49",0,"cum death"
"2020-02-22","51",0,"cum death"
"2020-02-22","78",0,"cum death"
"2020-02-22","50",0,"cum death"
"2020-02-22","53",0,"cum death"
"2020-02-22","55",0,"cum death"
"2020-02-22","54",0,"cum death"
"2020-02-22","56",0,"cum death"
"2020-02-29","02",0,"cum death"
"2020-02-29","01",0,"cum death"
"2020-02-29","05",0,"cum death"
"2020-02-29","60",0,"cum death"
"2020-02-29","04",0,"cum death"
"2020-02-29","06",0,"cum death"
"2020-02-29","08",0,"cum death"
"2020-02-29","09",0,"cum death"
"2020-02-29","11",0,"cum death"
"2020-02-29","10",0,"cum death"
"2020-02-29","12",0,"cum death"
"2020-02-29","13",0,"cum death"
"2020-02-29","66",0,"cum death"
"2020-02-29","15",0,"cum death"
"2020-02-29","19",0,"cum death"
"2020-02-29","16",0,"cum death"
"2020-02-29","17",0,"cum death"
"2020-02-29","18",0,"cum death"
"2020-02-29","20",0,"cum death"
"2020-02-29","21",0,"cum death"
"2020-02-29","22",0,"cum death"
"2020-02-29","25",0,"cum death"
"2020-02-29","24",0,"cum death"
"2020-02-29","23",0,"cum death"
"2020-02-29","26",0,"cum death"
"2020-02-29","27",0,"cum death"
"2020-02-29","29",0,"cum death"
"2020-02-29","69",0,"cum death"
"2020-02-29","28",0,"cum death"
"2020-02-29","30",0,"cum death"
"2020-02-29","37",0,"cum death"
"2020-02-29","38",0,"cum death"
"2020-02-29","31",0,"cum death"
"2020-02-29","33",0,"cum death"
"2020-02-29","34",0,"cum death"
"2020-02-29","35",0,"cum death"
"2020-02-29","32",0,"cum death"
"2020-02-29","36",0,"cum death"
"2020-02-29","39",1,"cum death"
"2020-02-29","40",0,"cum death"
"2020-02-29","41",0,"cum death"
"2020-02-29","42",0,"cum death"
"2020-02-29","72",0,"cum death"
"2020-02-29","44",0,"cum death"
"2020-02-29","45",0,"cum death"
"2020-02-29","46",0,"cum death"
"2020-02-29","47",0,"cum death"
"2020-02-29","48",0,"cum death"
"2020-02-29","49",0,"cum death"
"2020-02-29","51",0,"cum death"
"2020-02-29","78",0,"cum death"
"2020-02-29","50",0,"cum death"
"2020-02-29","53",1,"cum death"
"2020-02-29","55",0,"cum death"
"2020-02-29","54",0,"cum death"
"2020-02-29","56",0,"cum death"
"2020-03-07","02",0,"cum death"
"2020-03-07","01",0,"cum death"
"2020-03-07","05",0,"cum death"
"2020-03-07","60",0,"cum death"
"2020-03-07","04",0,"cum death"
"2020-03-07","06",1,"cum death"
"2020-03-07","08",0,"cum death"
"2020-03-07","09",0,"cum death"
"2020-03-07","11",0,"cum death"
"2020-03-07","10",0,"cum death"
"2020-03-07","12",0,"cum death"
"2020-03-07","13",0,"cum death"
"2020-03-07","66",0,"cum death"
"2020-03-07","15",0,"cum death"
"2020-03-07","19",0,"cum death"
"2020-03-07","16",0,"cum death"
"2020-03-07","17",0,"cum death"
"2020-03-07","18",0,"cum death"
"2020-03-07","20",0,"cum death"
"2020-03-07","21",0,"cum death"
"2020-03-07","22",0,"cum death"
"2020-03-07","25",0,"cum death"
"2020-03-07","24",0,"cum death"
"2020-03-07","23",0,"cum death"
"2020-03-07","26",0,"cum death"
"2020-03-07","27",0,"cum death"
"2020-03-07","29",0,"cum death"
"2020-03-07","69",0,"cum death"
"2020-03-07","28",0,"cum death"
"2020-03-07","30",0,"cum death"
"2020-03-07","37",0,"cum death"
"2020-03-07","38",0,"cum death"
"2020-03-07","31",0,"cum death"
"2020-03-07","33",0,"cum death"
"2020-03-07","34",0,"cum death"
"2020-03-07","35",0,"cum death"
"2020-03-07","32",0,"cum death"
"2020-03-07","36",0,"cum death"
"2020-03-07","39",1,"cum death"
"2020-03-07","40",0,"cum death"
"2020-03-07","41",0,"cum death"
"2020-03-07","42",0,"cum death"
"2020-03-07","72",0,"cum death"
"2020-03-07","44",0,"cum death"
"2020-03-07","45",0,"cum death"
"2020-03-07","46",0,"cum death"
"2020-03-07","47",0,"cum death"
"2020-03-07","48",0,"cum death"
"2020-03-07","49",0,"cum death"
"2020-03-07","51",0,"cum death"
"2020-03-07","78",0,"cum death"
"2020-03-07","50",0,"cum death"
"2020-03-07","53",16,"cum death"
"2020-03-07","55",0,"cum death"
"2020-03-07","54",0,"cum death"
"2020-03-07","56",0,"cum death"
"2020-03-14","02",0,"cum death"
"2020-03-14","01",0,"cum death"
"2020-03-14","05",0,"cum death"
"2020-03-14","60",0,"cum death"
"2020-03-14","04",0,"cum death"
"2020-03-14","06",5,"cum death"
"2020-03-14","08",2,"cum death"
"2020-03-14","09",0,"cum death"
"2020-03-14","11",0,"cum death"
"2020-03-14","10",0,"cum death"
"2020-03-14","12",2,"cum death"
"2020-03-14","13",1,"cum death"
"2020-03-14","66",0,"cum death"
"2020-03-14","15",0,"cum death"
"2020-03-14","19",0,"cum death"
"2020-03-14","16",0,"cum death"
"2020-03-14","17",0,"cum death"
"2020-03-14","18",0,"cum death"
"2020-03-14","20",1,"cum death"
"2020-03-14","21",0,"cum death"
"2020-03-14","22",1,"cum death"
"2020-03-14","25",0,"cum death"
"2020-03-14","24",0,"cum death"
"2020-03-14","23",0,"cum death"
"2020-03-14","26",1,"cum death"
"2020-03-14","27",0,"cum death"
"2020-03-14","29",0,"cum death"
"2020-03-14","69",0,"cum death"
"2020-03-14","28",0,"cum death"
"2020-03-14","30",0,"cum death"
"2020-03-14","37",0,"cum death"
"2020-03-14","38",0,"cum death"
"2020-03-14","31",0,"cum death"
"2020-03-14","33",0,"cum death"
"2020-03-14","34",1,"cum death"
"2020-03-14","35",0,"cum death"
"2020-03-14","32",0,"cum death"
"2020-03-14","36",5,"cum death"
"2020-03-14","39",1,"cum death"
"2020-03-14","40",0,"cum death"
"2020-03-14","41",0,"cum death"
"2020-03-14","42",0,"cum death"
"2020-03-14","72",0,"cum death"
"2020-03-14","44",0,"cum death"
"2020-03-14","45",0,"cum death"
"2020-03-14","46",1,"cum death"
"2020-03-14","47",0,"cum death"
"2020-03-14","48",0,"cum death"
"2020-03-14","49",0,"cum death"
"2020-03-14","51",1,"cum death"
"2020-03-14","78",0,"cum death"
"2020-03-14","50",0,"cum death"
"2020-03-14","53",39,"cum death"
"2020-03-14","55",0,"cum death"
"2020-03-14","54",0,"cum death"
"2020-03-14","56",0,"cum death"
"2020-03-21","02",0,"cum death"
"2020-03-21","01",0,"cum death"
"2020-03-21","05",0,"cum death"
"2020-03-21","60",0,"cum death"
"2020-03-21","04",1,"cum death"
"2020-03-21","06",26,"cum death"
"2020-03-21","08",6,"cum death"
"2020-03-21","09",4,"cum death"
"2020-03-21","11",0,"cum death"
"2020-03-21","10",0,"cum death"
"2020-03-21","12",13,"cum death"
"2020-03-21","13",20,"cum death"
"2020-03-21","66",0,"cum death"
"2020-03-21","15",0,"cum death"
"2020-03-21","19",0,"cum death"
"2020-03-21","16",0,"cum death"
"2020-03-21","17",6,"cum death"
"2020-03-21","18",13,"cum death"
"2020-03-21","20",2,"cum death"
"2020-03-21","21",3,"cum death"
"2020-03-21","22",20,"cum death"
"2020-03-21","25",1,"cum death"
"2020-03-21","24",2,"cum death"
"2020-03-21","23",0,"cum death"
"2020-03-21","26",6,"cum death"
"2020-03-21","27",1,"cum death"
"2020-03-21","29",3,"cum death"
"2020-03-21","69",0,"cum death"
"2020-03-21","28",1,"cum death"
"2020-03-21","30",0,"cum death"
"2020-03-21","37",0,"cum death"
"2020-03-21","38",0,"cum death"
"2020-03-21","31",0,"cum death"
"2020-03-21","33",0,"cum death"
"2020-03-21","34",22,"cum death"
"2020-03-21","35",0,"cum death"
"2020-03-21","32",2,"cum death"
"2020-03-21","36",195,"cum death"
"2020-03-21","39",9,"cum death"
"2020-03-21","40",1,"cum death"
"2020-03-21","41",4,"cum death"
"2020-03-21","42",2,"cum death"
"2020-03-21","72",1,"cum death"
"2020-03-21","44",1,"cum death"
"2020-03-21","45",3,"cum death"
"2020-03-21","46",1,"cum death"
"2020-03-21","47",1,"cum death"
"2020-03-21","48",8,"cum death"
"2020-03-21","49",0,"cum death"
"2020-03-21","51",3,"cum death"
"2020-03-21","78",0,"cum death"
"2020-03-21","50",2,"cum death"
"2020-03-21","53",94,"cum death"
"2020-03-21","55",4,"cum death"
"2020-03-21","54",0,"cum death"
"2020-03-21","56",0,"cum death"
"2020-03-28","02",2,"cum death"
"2020-03-28","01",4,"cum death"
"2020-03-28","05",5,"cum death"
"2020-03-28","60",0,"cum death"
"2020-03-28","04",15,"cum death"
"2020-03-28","06",188,"cum death"
"2020-03-28","08",44,"cum death"
"2020-03-28","09",33,"cum death"
"2020-03-28","11",4,"cum death"
"2020-03-28","10",0,"cum death"
"2020-03-28","12",54,"cum death"
"2020-03-28","13",69,"cum death"
"2020-03-28","66",1,"cum death"
"2020-03-28","15",0,"cum death"
"2020-03-28","19",3,"cum death"
"2020-03-28","16",4,"cum death"
"2020-03-28","17",47,"cum death"
"2020-03-28","18",58,"cum death"
"2020-03-28","20",5,"cum death"
"2020-03-28","21",9,"cum death"
"2020-03-28","22",137,"cum death"
"2020-03-28","25",44,"cum death"
"2020-03-28","24",5,"cum death"
"2020-03-28","23",1,"cum death"
"2020-03-28","26",130,"cum death"
"2020-03-28","27",5,"cum death"
"2020-03-28","29",13,"cum death"
"2020-03-28","69",0,"cum death"
"2020-03-28","28",13,"cum death"
"2020-03-28","30",1,"cum death"
"2020-03-28","37",5,"cum death"
"2020-03-28","38",1,"cum death"
"2020-03-28","31",2,"cum death"
"2020-03-28","33",2,"cum death"
"2020-03-28","34",192,"cum death"
"2020-03-28","35",1,"cum death"
"2020-03-28","32",10,"cum death"
"2020-03-28","36",1484,"cum death"
"2020-03-28","39",51,"cum death"
"2020-03-28","40",15,"cum death"
"2020-03-28","41",13,"cum death"
"2020-03-28","42",34,"cum death"
"2020-03-28","72",3,"cum death"
"2020-03-28","44",4,"cum death"
"2020-03-28","45",15,"cum death"
"2020-03-28","46",1,"cum death"
"2020-03-28","47",7,"cum death"
"2020-03-28","48",45,"cum death"
"2020-03-28","49",1,"cum death"
"2020-03-28","51",13,"cum death"
"2020-03-28","78",0,"cum death"
"2020-03-28","50",12,"cum death"
"2020-03-28","53",188,"cum death"
"2020-03-28","55",22,"cum death"
"2020-03-28","54",0,"cum death"
"2020-03-28","56",0,"cum death"
"2020-04-04","02",5,"cum death"
"2020-04-04","01",44,"cum death"
"2020-04-04","05",14,"cum death"
"2020-04-04","60",0,"cum death"
"2020-04-04","04",52,"cum death"
"2020-04-04","06",293,"cum death"
"2020-04-04","08",539,"cum death"
"2020-04-04","09",165,"cum death"
"2020-04-04","11",21,"cum death"
"2020-04-04","10",17,"cum death"
"2020-04-04","12",195,"cum death"
"2020-04-04","13",201,"cum death"
"2020-04-04","66",4,"cum death"
"2020-04-04","15",3,"cum death"
"2020-04-04","19",14,"cum death"
"2020-04-04","16",10,"cum death"
"2020-04-04","17",244,"cum death"
"2020-04-04","18",213,"cum death"
"2020-04-04","20",18,"cum death"
"2020-04-04","21",40,"cum death"
"2020-04-04","22",409,"cum death"
"2020-04-04","25",216,"cum death"
"2020-04-04","24",54,"cum death"
"2020-04-04","23",10,"cum death"
"2020-04-04","26",585,"cum death"
"2020-04-04","27",24,"cum death"
"2020-04-04","29",51,"cum death"
"2020-04-04","69",1,"cum death"
"2020-04-04","28",35,"cum death"
"2020-04-04","30",6,"cum death"
"2020-04-04","37",34,"cum death"
"2020-04-04","38",3,"cum death"
"2020-04-04","31",6,"cum death"
"2020-04-04","33",7,"cum death"
"2020-04-04","34",1059,"cum death"
"2020-04-04","35",11,"cum death"
"2020-04-04","32",46,"cum death"
"2020-04-04","36",5688,"cum death"
"2020-04-04","39",167,"cum death"
"2020-04-04","40",42,"cum death"
"2020-04-04","41",22,"cum death"
"2020-04-04","42",142,"cum death"
"2020-04-04","72",18,"cum death"
"2020-04-04","44",28,"cum death"
"2020-04-04","45",40,"cum death"
"2020-04-04","46",2,"cum death"
"2020-04-04","47",43,"cum death"
"2020-04-04","48",164,"cum death"
"2020-04-04","49",8,"cum death"
"2020-04-04","51",52,"cum death"
"2020-04-04","78",0,"cum death"
"2020-04-04","50",20,"cum death"
"2020-04-04","53",398,"cum death"
"2020-04-04","55",102,"cum death"
"2020-04-04","54",2,"cum death"
"2020-04-04","56",0,"cum death"
"2020-04-11","02",8,"cum death"
"2020-04-11","01",92,"cum death"
"2020-04-11","05",25,"cum death"
"2020-04-11","60",0,"cum death"
"2020-04-11","04",117,"cum death"
"2020-04-11","06",599,"cum death"
"2020-04-11","08",774,"cum death"
"2020-04-11","09",494,"cum death"
"2020-04-11","11",47,"cum death"
"2020-04-11","10",44,"cum death"
"2020-04-11","12",438,"cum death"
"2020-04-11","13",429,"cum death"
"2020-04-11","66",5,"cum death"
"2020-04-11","15",8,"cum death"
"2020-04-11","19",34,"cum death"
"2020-04-11","16",25,"cum death"
"2020-04-11","17",677,"cum death"
"2020-04-11","18",419,"cum death"
"2020-04-11","20",52,"cum death"
"2020-04-11","21",90,"cum death"
"2020-04-11","22",806,"cum death"
"2020-04-11","25",686,"cum death"
"2020-04-11","24",206,"cum death"
"2020-04-11","23",19,"cum death"
"2020-04-11","26",1487,"cum death"
"2020-04-11","27",64,"cum death"
"2020-04-11","29",145,"cum death"
"2020-04-11","69",2,"cum death"
"2020-04-11","28",93,"cum death"
"2020-04-11","30",6,"cum death"
"2020-04-11","37",89,"cum death"
"2020-04-11","38",7,"cum death"
"2020-04-11","31",17,"cum death"
"2020-04-11","33",22,"cum death"
"2020-04-11","34",2854,"cum death"
"2020-04-11","35",19,"cum death"
"2020-04-11","32",102,"cum death"
"2020-04-11","36",12751,"cum death"
"2020-04-11","39",332,"cum death"
"2020-04-11","40",94,"cum death"
"2020-04-11","41",48,"cum death"
"2020-04-11","42",517,"cum death"
"2020-04-11","72",42,"cum death"
"2020-04-11","44",82,"cum death"
"2020-04-11","45",80,"cum death"
"2020-04-11","46",6,"cum death"
"2020-04-11","47",101,"cum death"
"2020-04-11","48",335,"cum death"
"2020-04-11","49",18,"cum death"
"2020-04-11","51",130,"cum death"
"2020-04-11","78",1,"cum death"
"2020-04-11","50",25,"cum death"
"2020-04-11","53",547,"cum death"
"2020-04-11","55",177,"cum death"
"2020-04-11","54",5,"cum death"
"2020-04-11","56",0,"cum death"
"2020-04-18","02",9,"cum death"
"2020-04-18","01",153,"cum death"
"2020-04-18","05",38,"cum death"
"2020-04-18","60",0,"cum death"
"2020-04-18","04",180,"cum death"
"2020-04-18","06",1127,"cum death"
"2020-04-18","08",968,"cum death"
"2020-04-18","09",1086,"cum death"
"2020-04-18","11",91,"cum death"
"2020-04-18","10",87,"cum death"
"2020-04-18","12",748,"cum death"
"2020-04-18","13",673,"cum death"
"2020-04-18","66",5,"cum death"
"2020-04-18","15",9,"cum death"
"2020-04-18","19",74,"cum death"
"2020-04-18","16",43,"cum death"
"2020-04-18","17",1259,"cum death"
"2020-04-18","18",665,"cum death"
"2020-04-18","20",86,"cum death"
"2020-04-18","21",144,"cum death"
"2020-04-18","22",1267,"cum death"
"2020-04-18","25",1404,"cum death"
"2020-04-18","24",421,"cum death"
"2020-04-18","23",32,"cum death"
"2020-04-18","26",2443,"cum death"
"2020-04-18","27",121,"cum death"
"2020-04-18","29",236,"cum death"
"2020-04-18","69",2,"cum death"
"2020-04-18","28",152,"cum death"
"2020-04-18","30",10,"cum death"
"2020-04-18","37",187,"cum death"
"2020-04-18","38",9,"cum death"
"2020-04-18","31",24,"cum death"
"2020-04-18","33",38,"cum death"
"2020-04-18","34",5169,"cum death"
"2020-04-18","35",53,"cum death"
"2020-04-18","32",151,"cum death"
"2020-04-18","36",18138,"cum death"
"2020-04-18","39",587,"cum death"
"2020-04-18","40",136,"cum death"
"2020-04-18","41",72,"cum death"
"2020-04-18","42",1081,"cum death"
"2020-04-18","72",60,"cum death"
"2020-04-18","44",175,"cum death"
"2020-04-18","45",119,"cum death"
"2020-04-18","46",7,"cum death"
"2020-04-18","47",145,"cum death"
"2020-04-18","48",563,"cum death"
"2020-04-18","49",25,"cum death"
"2020-04-18","51",258,"cum death"
"2020-04-18","78",3,"cum death"
"2020-04-18","50",38,"cum death"
"2020-04-18","53",666,"cum death"
"2020-04-18","55",249,"cum death"
"2020-04-18","54",16,"cum death"
"2020-04-18","56",2,"cum death"
"2020-04-25","02",9,"cum death"
"2020-04-25","01",209,"cum death"
"2020-04-25","05",48,"cum death"
"2020-04-25","60",0,"cum death"
"2020-04-25","04",273,"cum death"
"2020-04-25","06",1662,"cum death"
"2020-04-25","08",1172,"cum death"
"2020-04-25","09",1865,"cum death"
"2020-04-25","11",165,"cum death"
"2020-04-25","10",157,"cum death"
"2020-04-25","12",1055,"cum death"
"2020-04-25","13",907,"cum death"
"2020-04-25","66",5,"cum death"
"2020-04-25","15",13,"cum death"
"2020-04-25","19",112,"cum death"
"2020-04-25","16",56,"cum death"
"2020-04-25","17",1875,"cum death"
"2020-04-25","18",958,"cum death"
"2020-04-25","20",120,"cum death"
"2020-04-25","21",205,"cum death"
"2020-04-25","22",1707,"cum death"
"2020-04-25","25",2730,"cum death"
"2020-04-25","24",875,"cum death"
"2020-04-25","23",47,"cum death"
"2020-04-25","26",3308,"cum death"
"2020-04-25","27",244,"cum death"
"2020-04-25","29",357,"cum death"
"2020-04-25","69",2,"cum death"
"2020-04-25","28",221,"cum death"
"2020-04-25","30",14,"cum death"
"2020-04-25","37",305,"cum death"
"2020-04-25","38",16,"cum death"
"2020-04-25","31",50,"cum death"
"2020-04-25","33",53,"cum death"
"2020-04-25","34",7274,"cum death"
"2020-04-25","35",93,"cum death"
"2020-04-25","32",205,"cum death"
"2020-04-25","36",22429,"cum death"
"2020-04-25","39",861,"cum death"
"2020-04-25","40",194,"cum death"
"2020-04-25","41",87,"cum death"
"2020-04-25","42",1845,"cum death"
"2020-04-25","72",83,"cum death"
"2020-04-25","44",276,"cum death"
"2020-04-25","45",166,"cum death"
"2020-04-25","46",10,"cum death"
"2020-04-25","47",178,"cum death"
"2020-04-25","48",765,"cum death"
"2020-04-25","49",41,"cum death"
"2020-04-25","51",437,"cum death"
"2020-04-25","78",3,"cum death"
"2020-04-25","50",46,"cum death"
"2020-04-25","53",779,"cum death"
"2020-04-25","55",299,"cum death"
"2020-04-25","54",32,"cum death"
"2020-04-25","56",7,"cum death"
"2020-05-02","02",9,"cum death"
"2020-05-02","01",288,"cum death"
"2020-05-02","05",72,"cum death"
"2020-05-02","60",0,"cum death"
"2020-05-02","04",330,"cum death"
"2020-05-02","06",2159,"cum death"
"2020-05-02","08",1278,"cum death"
"2020-05-02","09",2436,"cum death"
"2020-05-02","11",240,"cum death"
"2020-05-02","10",236,"cum death"
